"","denovo66","denovo174","denovo175","denovo170","denovo673","denovo253","denovo102","denovo165","denovo164","denovo167","denovo166","denovo161","denovo160","denovo163","denovo207","denovo365","denovo363","denovo362","denovo360","denovo369","denovo368","denovo92","denovo47","denovo337","denovo103","denovo371","denovo534","denovo532","denovo539","denovo254","denovo248","denovo249","denovo240","denovo241","denovo242","denovo243","denovo244","denovo245","denovo246","denovo63","denovo64","denovo98","denovo27","denovo26","denovo226","denovo224","denovo223","denovo473","denovo472","denovo471","denovo477","denovo475","denovo474","denovo479","denovo478","denovo138","denovo132","denovo130","denovo131","denovo136","denovo137","denovo134","denovo81","denovo83","denovo331","denovo333","denovo338","denovo187","denovo334","denovo335","denovo330","denovo339","denovo91","denovo96","denovo24","denovo23","denovo22","denovo21","denovo408","denovo271","denovo270","denovo273","denovo272","denovo275","denovo274","denovo277","denovo276","denovo279","denovo278","denovo93","denovo94","denovo238","denovo13","denovo17","denovo15","denovo162","denovo169","denovo36","denovo33","denovo38","denovo39","denovo220","denovo428","denovo420","denovo421","denovo422","denovo423","denovo424","denovo425","denovo426","denovo427","denovo218","denovo384","denovo387","denovo386","denovo381","denovo380","denovo383","denovo382","denovo389","denovo388","denovo653","denovo656","denovo655","denovo366","denovo364","denovo361","denovo601","denovo168","denovo143","denovo142","denovo147","denovo146","denovo145","denovo144","denovo309","denovo308","denovo304","denovo301","denovo300","denovo302","denovo232","denovo518","denovo519","denovo515","denovo516","denovo510","denovo511","denovo512","denovo513","denovo78","denovo79","denovo71","denovo75","denovo499","denovo491","denovo490","denovo493","denovo494","denovo497","denovo496","denovo77","denovo722","denovo84","denovo104","denovo86","denovo80","denovo82","denovo69","denovo68","denovo62","denovo61","denovo60","denovo67","denovo65","denovo237","denovo231","denovo230","denovo228","denovo229","denovo222","denovo221","denovo590","denovo593","denovo599","denovo531","denovo411","denovo410","denovo413","denovo412","denovo415","denovo414","denovo417","denovo416","denovo419","denovo418","denovo325","denovo324","denovo329","denovo391","denovo399","denovo110","denovo111","denovo112","denovo113","denovo114","denovo115","denovo117","denovo118","denovo119","denovo352","denovo353","denovo350","denovo351","denovo356","denovo357","denovo354","denovo355","denovo358","denovo6","denovo7","denovo34","denovo35","denovo30","denovo31","denovo32","denovo524","denovo527","denovo526","denovo523","denovo227","denovo225","denovo306","denovo199","denovo190","denovo191","denovo192","denovo193","denovo194","denovo195","denovo196","denovo197","denovo543","denovo1","denovo3","denovo4","denovo5","denovo8","denovo9","denovo257","denovo256","denovo251","denovo250","denovo259","denovo258","denovo771","denovo566","denovo18","denovo19","denovo10","denovo359","denovo73","denovo448","denovo449","denovo446","denovo447","denovo445","denovo442","denovo443","denovo440","denovo441","denovo129","denovo128","denovo121","denovo120","denovo123","denovo122","denovo125","denovo124","denovo127","denovo126","denovo90","denovo97","denovo95","denovo99","denovo141","denovo579","denovo576","denovo214","denovo219","denovo87","denovo313","denovo158","denovo154","denovo152","denovo323","denovo322","denovo321","denovo320","denovo327","denovo326","denovo692","denovo89","denovo247","denovo288","denovo289","denovo284","denovo285","denovo286","denovo287","denovo280","denovo281","denovo282","denovo283","denovo528","denovo40","denovo42","denovo44","denovo46","denovo48","denovo316","denovo317","denovo314","denovo315","denovo310","denovo205","denovo206","denovo209","denovo437","denovo436","denovo435","denovo434","denovo433","denovo432","denovo431","denovo430","denovo439","denovo438","denovo140","denovo660","denovo41","denovo43","denovo49","denovo177","denovo172","denovo173","denovo178","denovo179","denovo200","denovo378","denovo370","denovo372","denovo373","denovo374","denovo375","denovo376","denovo377","denovo208","denovo204","denovo201","denovo202","denovo203","denovo100","denovo509","denovo508","denovo502","denovo500","denovo507","denovo506","denovo70","denovo72","denovo74","denovo76","denovo239","denovo235","denovo234","denovo236","denovo233","denovo581","denovo586","denovo465","denovo466","denovo460","denovo461","denovo462","denovo463","denovo468","denovo469","denovo109","denovo108","denovo107","denovo106","denovo105","denovo101","denovo2","denovo149","denovo148","denovo341","denovo343","denovo342","denovo345","denovo344","denovo347","denovo346","denovo349","denovo348","denovo255","denovo252","denovo554","denovo557","denovo559","denovo550","denovo186","denovo185","denovo184","denovo183","denovo182","denovo181","denovo180","denovo189","denovo188","denovo305","denovo307","denovo303","denovo263","denovo260","denovo261","denovo266","denovo267","denovo264","denovo268","denovo269","denovo311","denovo25","denovo20","denovo29","denovo28","denovo45","denovo470","denovo476","denovo58","denovo59","denovo54","denovo459","denovo458","denovo454","denovo457","denovo456","denovo451","denovo450","denovo453","denovo452","denovo396","denovo394","denovo395","denovo392","denovo393","denovo390","denovo398","denovo644","denovo641","denovo642","denovo139","denovo133","denovo217","denovo215","denovo569","denovo159","denovo155","denovo156","denovo157","denovo150","denovo151","denovo153","denovo318","denovo319","denovo312","denovo116","denovo135","denovo299","denovo298","denovo293","denovo292","denovo291","denovo290","denovo297","denovo296","denovo295","denovo294","denovo488","denovo489","denovo482","denovo483","denovo480","denovo481","denovo486","denovo487","denovo484","denovo485","denovo732","denovo16","denovo85","denovo88","denovo56","denovo57","denovo55","denovo52","denovo53","denovo50","denovo51","denovo12","denovo11","denovo14","denovo213","denovo212","denovo211","denovo210","denovo216","denovo37","denovo405","denovo402","denovo403","denovo400","denovo401","denovo406","denovo407","denovo404","denovo409"
"Healthy1.2027",4,0,0,0,0,0,0,172,0,127,0,210,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,171,0,3648,34,0,189,0,0,0,0,0,17,4,10,0,28,0,0,1243,13,6,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,568,9849,8571,0,0,0,0,0,0,0,15,0,0,0,11,0,0,4,3,8,516,37,0,0,115,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,307,1774,35,0,0,0,0,0,0,85,0,0,6,0,0,0,0,23,0,10,0,0,0,0,0,13,0,28,4,0,0,0,0,4,0,0,125,1,682,238,971,0,0,0,56,0,39,1,229,36,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,1,0,1,0,371,1,0,28,0,0,0,0,0,0,0,1,2,0,731,216,272,3,0,0,0,0,0,72,0,0,0,0,65,36,6,0,1,0,0,1690,6,1,3,403,608,0,0,0,30,0,0,0,0,3,246,1024,0,211,0,0,0,0,0,1,139,12,0,0,0,1793,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,1134,0,0,0,0,0,5,0,0,1,0,8,3,443,0,0,6287,3,0,0,0,2,1,263,0,0,0,0,0,3,0,0,0,0,66,90,0,0,432,0,2,0,0,0,0,512,0,22,0,0,0,4,0,0,214,0,38,0,0,9,1,0,0,42,0,0,0,972,3,0,44,29,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,306,25,1,1,1224,168,0,0,0,0,0,0,15,1,0,16,0,0,0,0,0,0,11,0,63,0,0,17,0,0,0,0,0,512,0,205,0,1,0,0,102,0,370,473,0,1298,2,0,0,0,0,2412,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,26,0,3,1,0,0,0,78,0,0,607,0,0,0,451,0,0,0,0,0,0,0,2,76,0,0,0,0,0,0,0,3,0,0,0,0,0,0,543,0,58,0,457,0,0,316,1,447,472,0,1,0,0,28,3,4,15,199,0,0,5,203,0,54
"Healthy2.2779",31,0,0,137,0,165,0,57,0,114,0,65,1,0,0,5,0,0,0,0,0,6,1931,0,1,0,2,0,0,0,0,0,1,30,0,372,2089,0,0,0,4,69,0,21,102,2705,0,0,0,0,2,2,0,6,0,1,0,19,1,0,2,0,661,7,0,0,6,8,50,0,0,0,0,0,112,9,2,1,0,0,0,1,381,0,0,0,2,0,28,0,0,0,0,0,515,74,3,214,120,634,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,1,7,0,0,0,0,0,15,1,0,0,0,0,0,93,0,0,0,1,0,0,0,0,0,0,243,0,439,10,37,0,10,0,0,0,123,1,3,0,5,19,17,0,121,0,24,0,1,62,5,135,72,486,151,41,0,159,0,175,2,0,37,0,3,0,0,11,0,0,0,0,2,0,5,9,2,0,4,0,28,2,0,0,0,1,1,0,1,0,0,248,0,0,13,0,0,0,25,0,0,0,3215,2,2,0,0,172,1,0,4,0,0,11,1056,0,220,0,158,372,35,42,107,0,0,0,582,0,7,39,1832,182,10,0,13,0,6,0,1,0,0,199,864,7,34,0,0,0,0,0,0,0,0,0,0,0,175,2,0,45,1,0,0,0,2353,0,0,2759,1596,0,0,0,19,0,0,3,53,0,0,0,0,0,0,0,0,40,0,0,0,0,39,0,0,3,0,0,0,0,151,0,2,3,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0,5,0,0,43,0,652,0,1,0,0,0,0,0,0,0,1,14,230,0,0,0,7,0,18,0,39,0,0,146,0,0,0,467,264,42,22,0,0,5,0,0,0,0,0,0,1,0,0,3,3,0,0,0,2,298,8386,136,1691,0,1,0,0,0,0,0,14,0,0,2,2,0,0,0,0,0,0,0,2,1367,0,2,0,0,56,0,0,47,1405,0,0,7,0,0,0,116,1,372,1,2340,0,0,0,9,0,11,2538,0,0,0,0,0,0,0,0,253,1,0,0,0,2,0,0,0,0,0,443,0,25,0,0,0,172,28,3,67,0,0,0,0,0,0,10,0,0,0,434,0,131,0,0,5,0,2,0,0,0,0,0,1,0,236,0,0,0,0,0,1,287,0,639,983,0,125,1,305,290,0,0,0,0,20,0,0,110,0,0,0,0,4,0,38
"Healthy3.3021",5,0,0,0,0,0,0,77,0,129,190,1,0,0,0,19,0,0,0,0,628,0,4,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,44,0,22,79,0,39,2,0,0,0,0,0,4,0,13,4,0,0,0,39,0,0,0,1,28,32,0,0,12,10,0,0,0,5,0,0,1208,1,540,374,0,0,0,0,3,0,0,0,0,0,0,0,95,10,0,0,4149,116,33,50,46,619,0,0,0,0,4,0,0,0,0,33,0,4,0,46,1,0,0,0,0,40,0,0,0,0,0,4,1,0,0,1,0,0,12,440,0,0,0,0,0,145,0,0,4,0,0,0,0,2,0,11,6,0,1,0,0,8,0,1,0,0,0,2357,0,65,0,0,268,0,152,317,0,265,0,168,0,0,11,20,1,0,38,4,0,0,0,0,0,0,0,6,18,0,11,0,0,0,0,0,0,0,34,0,10,0,1060,0,0,0,0,0,0,12,0,0,0,0,1,1,87,0,2,815,1102,1201,588,1,5,2,0,0,0,0,108,0,0,0,1,66,12,326,0,0,0,4131,5,214,1941,2304,912,4,0,46,0,2,0,0,1,3,77,1115,31,397,0,0,0,0,0,0,20,0,0,0,0,5,0,23,20,49,0,0,0,0,32,228,1,14,0,0,1,50,22,0,0,8,22,0,0,0,0,0,0,0,36,0,0,2,0,0,37,0,6,0,0,57,0,422,0,0,56,54,0,0,24,23,16,9,0,0,0,0,0,1,0,0,0,1,0,6,1026,0,723,1,1,0,0,0,0,118,129,0,0,0,0,10,22,0,0,0,44,0,1,0,172,0,0,0,0,0,0,182,3,56,10,35,5,0,0,0,0,0,0,0,4,49,0,0,10,0,0,0,65,8,0,76,1036,0,47,0,0,0,0,0,2,1,0,14,3,0,92,0,0,0,0,0,176,0,41,70,0,0,6,127,0,70,0,0,1,33,0,0,4,0,0,0,0,569,186,7,2,0,0,203,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,6,0,5,1,0,0,32,58,0,63,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,982,0,0,0,200,0,138,36,2,1970,0,1955,362,0,0,0,146,121,10,0,0,0,0,0,20,69,2,0
"Healthy4.3023",7,0,0,0,0,15,0,15,30,122,15,0,0,0,0,0,0,0,1,0,0,1,1716,0,1,0,0,0,1,0,0,0,2,5,0,4,0,0,17,0,14,75,0,66,11,0,0,0,0,9,0,1,0,0,0,92,3,2,0,0,0,0,12,0,1,0,34,8,0,0,0,0,0,0,296,7,408,23,0,0,0,0,34,0,0,0,0,0,5,0,0,0,0,0,1241,108,3,27,2957,546,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,13,0,0,0,0,0,0,1,0,3,4,11,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,2,0,0,2,0,0,0,5,0,62,0,0,42,0,106,71,222,3,2,0,0,0,0,5,0,12,6,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,0,0,0,0,0,4,34,0,2,2,34,0,0,0,0,0,0,4,0,3,0,373,2,7,196,220,1151,433,12,6,0,21,0,5,0,0,0,0,1,45,5,35,0,0,0,785,557,426,118,505,591,9,0,0,0,9,0,0,0,23,439,473,73,217,0,0,0,0,0,0,0,4,0,0,7,73,0,0,20,526,0,0,0,0,177,305,4,0,0,0,50,18,44,0,0,433,0,0,0,0,0,0,0,0,41,0,0,0,0,2,5,0,11,0,0,44,8,407,0,1,27,4,0,0,25,1,0,27,0,0,0,0,0,54,0,0,0,0,10,0,0,0,692,38,8,0,0,0,1,2,0,0,10,0,5,8,14,0,0,0,0,1,0,1,105,0,0,0,0,0,0,60,23,1,0,1,0,27,0,0,0,0,0,0,1,0,0,0,6,0,14,0,0,549,2,246,209,138,14,1,0,0,45,0,0,19,0,12,3,0,0,0,0,0,0,3,27,463,2,17,0,6,58,48,0,0,0,0,0,37,0,0,1,0,0,13,20,452,240,378,0,0,0,65,0,0,0,0,0,0,0,0,0,1,0,0,9,0,21,0,0,0,0,0,2,89,1,0,0,0,9,72,0,174,0,2,2,3,0,624,22,0,0,0,0,0,39,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,77,0,0,9,2,0,124,539,0,344,8,1439,202,0,0,0,0,17,0,1,0,0,11,0,0,0,0,1
"Healthy5.3043",204,0,0,0,0,0,0,63,0,302,0,1131,60,0,0,12,0,0,0,0,0,10,19,30,0,18,2,0,0,0,0,0,11,86,0,30,0,0,0,0,173,244,1,2213,254,0,0,193,0,23,7,33,102,26,0,2,0,47,133,0,9,0,520,0,0,0,12,14,0,0,0,0,0,0,268,1,40,90,0,0,0,0,0,101,0,0,0,0,60,0,0,39,0,0,98,889,3,40,3,1,50,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,28,0,0,2,186,70,71,0,52,52,0,23,0,0,81,221,0,0,78,109,0,0,29,0,0,1096,0,6,0,0,12,0,0,56,0,20,2,0,144,10,57,564,2404,0,0,2749,139,233,368,0,0,44,151,12,0,0,2,0,0,0,0,0,0,30,6,2,0,0,0,27,0,0,0,0,791,488,0,0,0,6,0,0,0,0,0,0,135,0,0,0,45,0,0,776,0,1,311,206,0,8,0,93,0,0,0,0,0,413,67,19,455,145,1,0,0,3514,845,849,59,1,2416,43,0,0,22,7,0,0,0,145,0,4,4,3,0,0,0,0,0,0,0,0,46,0,0,0,9,0,0,6,2,1707,0,2159,6,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,0,380,0,0,0,0,0,20,0,4,64,0,37,26,0,0,0,4,83,0,0,0,9,0,0,0,1,737,68,0,7,0,0,0,0,56,5,0,0,310,0,2997,0,1,0,0,0,0,23,0,0,2,11,12,0,0,1275,0,0,684,13,0,0,0,0,0,0,1,494,222,45,51,17,0,23,0,0,0,0,39,42,16,0,0,0,1,0,1,0,0,1,1,437,156,1,65,0,0,0,0,0,5,381,6,47,1,2,14,0,0,44,0,0,141,710,0,12,0,4,1,0,0,63,0,0,0,12,0,1,0,0,0,2015,368,9739,1907,1,7,0,0,2,0,0,0,0,0,0,22,0,0,0,0,0,44,0,0,0,0,0,0,0,1,0,132,0,3,5,66,0,74,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,12,0,0,25,0,12,0,0,0,0,0,274,0,0,0,5,0,1,2,0,6,6301,111,282,0,0,0,0,67,3,0,0,0,15,0,28,9,0,0
"Healthy6.3061",194,0,251,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,564,0,0,11,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,415,4668,96,0,0,0,0,0,0,0,12,9,0,1,853,2,9,106,0,0,0,0,1,0,0,0,0,0,0,0,4,0,92,0,1,572,365,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,25,0,0,0,0,31,0,0,0,0,0,572,138,0,1,0,74,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,324,694,0,0,411,0,0,0,0,0,0,0,0,0,0,7,0,4,1,2,0,0,279,13052,0,6,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,130,2132,2830,3845,0,483,0,0,0,203,1,87,0,0,1467,0,14,3,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130,2,0,0,0,203,0,205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,45,3775,0,0,1,0,29,0,3,1,0,0,0,0,0,0,0,17,0,114,0,59,187,1,1,0,0,0,0,147,0,0,0,0,0,11,0,965,0,0,0,0,0,23,0,0,0,0,0,38,0,11,0,1041,0,0,0,661,0,0,0,0,0,14,0,0,0,66,4,0,0,0,0,0,1,13,1628,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,23,0,688,0,0,0,0,0,0,0,2,0,0,0,0,0,873,5759,1,66,187,43,0,0,0,1,0,0,0,0,0,0,0,0,46,0,73,100,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,78,0,0,0,0,0,0,103,0,100,0,0,3,493,0,0,21,1,0,0,324,0,0,3022,0,272,0,0,0,1,0,57,0,0,0,2,2,0,0,0,0
"Healthy7.3063",111,231,0,0,0,1,0,122,0,71,0,0,0,0,3,13,0,0,0,0,3,914,0,0,409,2,0,0,0,0,97,0,4,0,130,0,0,0,43,0,6,211,9,254,52,0,0,80,0,30,14,0,0,1,0,36,0,116,4,0,236,0,0,44,0,0,25,16,0,0,0,0,0,43,3808,0,1,2337,0,0,0,0,0,0,4,1,0,0,120,0,1,3,0,3,1469,80,165,1,841,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,4,0,0,0,0,0,16,1,0,0,0,0,0,57,0,0,0,0,0,0,111,0,0,4,0,0,0,0,0,10,0,0,0,3,0,0,2,141,0,1,203,662,0,0,15,0,0,0,0,0,0,9,2,0,28,0,0,0,0,0,0,6,0,2,0,0,10,0,0,0,0,0,3,0,0,0,0,0,34,0,0,338,344,1383,0,7,0,0,0,79,0,2,0,1,13,4,1,2,653,1,0,7,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,6010,364,9,223,519,3314,0,0,41,9,9,0,0,0,1,1,1431,21,87,0,0,0,0,0,0,0,0,0,0,1,0,578,0,0,0,374,0,0,1,1,0,0,132,0,1,0,0,0,0,0,72,15,0,0,0,0,115,0,0,1,0,0,0,0,0,0,0,17,0,0,189,16,1,0,1,0,148,0,0,0,18,1,0,1,210,0,0,0,0,0,0,0,0,0,0,0,0,1222,0,2,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,101,3,0,0,13,0,456,0,0,0,0,0,0,34,0,0,0,70,0,0,0,4,0,0,2,85,0,220,0,0,0,1,0,0,0,0,78,75,2,0,2,0,1,1,0,0,0,0,41,0,241,0,0,0,0,0,0,1,35,0,0,0,0,0,3,0,188,1,1545,37,0,0,0,0,62,2,0,0,1,0,0,0,0,0,0,26,0,66,0,0,0,0,0,0,48,110,0,0,202,0,0,45,0,1177,3,0,0,1,0,0,0,134,0,0,0,0,0,0,167,0,10,0,0,381,0,0,1,1,1,0,0,2,0,1,0,0,0,62,1,0,2143,73,958,230,0,0,0,0,29,813,0,0,0,22,0,0,0,2,0
"Healthy8.3073",9,0,0,0,0,49,846,199,0,67,0,4,0,0,0,2,0,0,0,0,2,0,312,120,0,120,0,0,9,0,1,0,55,0,1,0,0,0,0,0,803,51,1,72,0,0,0,52,0,10,0,0,0,9,0,1,0,13,24,0,2,0,172,0,0,0,4,0,0,0,0,0,0,1,503,1,1732,3,2,942,0,0,0,0,8,0,0,1776,0,0,0,15,0,3,515,22,6,915,410,3752,5019,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,134,0,0,0,0,0,736,1264,616,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,6,0,0,0,121,38,0,0,0,0,11,7,0,370,0,22,1,260,497,1,0,2,0,0,1,0,0,33,0,0,0,0,0,0,0,0,5,0,0,2,0,0,104,82,0,0,0,0,1,213,1341,63,0,377,0,16,1,0,0,0,0,4,165,0,0,84,6695,11,0,0,1,0,0,0,3,0,0,2,0,36,57,0,0,0,0,74,0,0,0,0,750,7841,1006,259,309,91,18,0,0,36,1,273,0,1,0,143,2,1,0,0,0,0,0,0,0,0,0,85,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,290,519,0,0,103,0,0,0,0,0,0,54,1,1,3,0,0,229,0,0,0,3,143,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10,37,32,0,0,0,0,0,0,29,74,275,0,0,0,0,0,8,11,184,719,26,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,210,0,0,12103,0,92,0,0,0,0,0,154,2,1,27,0,2158,0,0,0,0,0,0,46,0,7,90,1,38,5,0,0,0,0,49,0,6,1,0,0,0,0,1,1,0,126,1044,3,66,0,265,2,0,1,0,0,0,0,0,0,0,8,0,0,0,29,0,334,0,0,0,0,4,297,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,61,2,0,0,0,0,1282,17,2,4,0,0,1215,6,0,538,7646,1846,875,0,0,0,2,40,8,4,0,0,1,0,41,0,257,0
"Healthy9.3075",1109,0,0,0,0,0,0,72,0,4,0,37,0,0,0,2,0,0,0,0,0,1,27,39,371,0,0,0,22,0,0,0,0,0,0,0,0,0,37,0,189,586,7,136,0,0,0,0,0,21,3,0,0,0,2,0,0,23,14,0,0,0,313,12,0,0,7,10,0,0,0,4,0,0,403,0,1841,2242,0,0,0,0,0,0,0,0,246,0,0,0,6102,0,0,2,308,12,65,11159,555,341,2,0,0,0,42,0,0,209,0,0,0,18,0,0,6,0,0,0,1,0,0,0,0,0,0,29,3,0,0,0,0,0,85,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,30,5,0,0,0,0,0,3,0,10,0,0,0,0,0,25,0,0,0,0,28,0,4,85,0,930,0,0,0,7,0,218,3,4,1,0,0,0,0,0,0,22,0,0,13,1,0,0,19,0,1,0,0,0,289,1,0,0,88,0,34,384,0,15,0,0,0,0,0,22,104,1,1,1318,1930,26,0,0,0,4,0,0,0,0,0,0,55,0,0,5,6,7,0,0,0,632,7,1365,3898,706,59,0,0,1,182,6,0,0,0,2702,722,806,9,120,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,226,8,4,0,0,0,0,0,658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,2,0,1,21,4,224,0,2,1,50,0,0,0,1,172,0,0,0,0,0,0,52,524,0,0,0,0,81,0,0,2571,0,0,0,0,0,0,238,2,0,0,0,0,20,0,0,0,0,0,0,0,113,140,0,0,1,0,72,0,3,10,432,260,9,2,0,0,0,0,0,0,76,16,0,0,10,11,0,0,0,1,63,0,3,2162,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,17,550,14,0,20,1,0,55,0,43,0,0,0,22,0,26,0,0,0,0,0,3,507,2,604,66,20,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,7,1,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,0,0,11,0,0,0,0,0,4,0,0,0,4956,0,0,0,2,0,472,1,18,10,0,1182,2103,0,0,0,0,0,38,14,0,0,1,0,19,0,0,0
"Healthy10.3087",37,0,0,1,0,0,0,19,0,0,58,0,0,0,0,0,0,0,0,0,0,0,17,0,16,23,0,0,0,0,0,0,7,1,0,0,0,0,8,0,11,14,2111,5,0,0,0,0,0,8,1,3,4,5,0,10,8,4,16,0,0,1493,112,2,0,0,0,3,2,0,0,0,0,0,412,678,211,128,0,26,0,0,24,0,5,0,2,0,2,0,0,0,0,1,4,0,2,0,248,208,323,0,0,1,0,0,0,0,0,0,0,12,0,0,58,1,0,0,1,0,0,0,0,0,0,10,0,0,0,1,181,0,12,2,0,0,0,0,0,11,0,0,6,0,0,0,15,5,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,500,39,1,2,45,2,120,1,1,2,0,5,0,0,14,18,92,0,0,0,0,0,0,0,2,3,0,1,15,0,0,0,0,0,0,0,0,47,0,12,1,0,0,109,0,0,3,0,0,27,2,0,0,10,0,1,3015,972,21,738,201,2,3,2,0,0,25,7,0,0,0,5,0,0,141,0,0,0,388,2095,4599,48,254,65,50,0,16,6,1,0,0,0,256,69,161,0,10,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,119,117,31,0,0,0,0,0,0,13,153,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,9,0,0,1,0,0,0,173,0,0,191,19,0,0,0,0,6,0,95,0,0,3,0,1,0,0,0,1,0,4,0,0,317,0,0,1,0,0,0,0,2,2,0,0,16,0,0,0,0,0,17,153,0,0,4,0,595,17,0,0,11,94,74,104,58,8,1,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,316,314,1,4,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,35,0,5,1,12,14,0,0,5,0,0,0,0,16,230,3,486,0,0,0,53,0,1243,156,247,27,0,17,0,144,303,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,1455,0,6,0,0,3,0,0,131,40,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,20,0,5,0,5,0,0,0,43,0,12,64,0,28,0,415,367,0,0,0,0,23,8,2,0,0,0,0,0,2,0,6
